employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted
22814,Analytics,region_27,Bachelor's,m,sourcing,1,30,1.0,8,0,86,0
71764,Procurement,region_13,Master's & above,f,other,1,31,3.0,7,0,70,0
40770,Sales & Marketing,region_26,Bachelor's,f,other,1,34,2.0,6,0,50,0
27629,Technology,region_13,Bachelor's,f,other,1,41,3.0,11,0,76,0
72517,Operations,region_21,Bachelor's,m,other,1,31,3.0,3,0,62,0
18800,Analytics,region_2,Bachelor's,m,other,2,48,4.0,6,0,86,0
14481,Procurement,region_22,Master's & above,f,other,1,35,4.0,8,0,68,0
8573,Analytics,region_22,Master's & above,m,sourcing,1,39,5.0,11,0,84,0
40683,Sales & Marketing,region_2,Bachelor's,f,other,1,36,5.0,7,0,51,0
42955,Sales & Marketing,region_4,Bachelor's,m,other,1,40,5.0,2,0,50,1
57257,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,38,3.0,2,0,47,0
35072,Sales & Marketing,region_26,Bachelor's,m,other,1,28,2.0,5,0,47,0
12826,HR,region_22,Bachelor's,f,other,1,31,,1,0,64,1
41144,Procurement,region_33,Bachelor's,m,sourcing,2,27,,1,0,70,0
40775,Sales & Marketing,region_1,Master's & above,m,other,1,35,5.0,4,0,47,0
4566,Analytics,region_2,Bachelor's,m,other,2,31,3.0,2,0,84,0
48436,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,37,1.0,5,0,51,0
41211,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,32,1.0,6,0,51,0
63693,Technology,region_33,Master's & above,m,other,1,59,3.0,17,0,85,0
23097,Procurement,region_22,Bachelor's,m,sourcing,9,27,3.0,4,0,75,0
42139,Operations,region_15,Bachelor's,f,sourcing,1,32,3.0,10,0,60,0
49017,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,35,5.0,3,0,50,1
33286,Technology,region_27,Bachelor's,m,sourcing,1,34,,1,0,78,0
9138,Analytics,region_2,Master's & above,m,sourcing,1,50,3.0,18,0,82,0
67652,Procurement,region_23,Master's & above,f,other,1,33,3.0,5,0,72,0
36802,Finance,region_26,Bachelor's,m,sourcing,2,33,4.0,6,1,57,0
1409,Analytics,region_22,Bachelor's,m,other,1,25,3.0,3,0,87,0
31480,Technology,region_2,Bachelor's,m,sourcing,2,29,3.0,5,0,84,0
28945,Operations,region_32,Bachelor's,m,sourcing,1,35,3.0,7,0,58,0
72379,Operations,region_7,Master's & above,f,sourcing,2,38,5.0,4,0,63,0
5935,Sales & Marketing,region_31,Bachelor's,f,other,2,32,3.0,3,0,44,0
69868,Technology,region_31,Bachelor's,m,other,1,30,,1,0,80,0
46901,HR,region_2,Bachelor's,f,other,1,32,3.0,7,0,48,0
61643,Sales & Marketing,region_15,Master's & above,f,other,1,32,3.0,5,0,49,0
34719,Operations,region_2,Master's & above,f,other,1,54,4.0,13,0,58,0
21745,Sales & Marketing,region_12,Bachelor's,m,other,1,33,1.0,7,0,49,0
57439,Sales & Marketing,region_4,Bachelor's,f,other,1,32,5.0,2,0,45,0
49467,Sales & Marketing,region_21,Bachelor's,m,other,1,26,3.0,3,0,44,0
11877,Operations,region_3,Bachelor's,m,other,1,29,,1,0,59,0
73910,Finance,region_19,Bachelor's,m,sourcing,2,33,2.0,9,0,60,0
51359,Sales & Marketing,region_32,Bachelor's,m,sourcing,2,30,3.0,3,0,49,0
75491,Operations,region_2,Below Secondary,m,sourcing,2,24,,1,0,58,0
19493,Technology,region_2,Bachelor's,m,other,2,32,3.0,5,0,78,0
35415,HR,region_17,Bachelor's,f,other,1,27,3.0,2,0,50,0
63740,Sales & Marketing,region_20,Bachelor's,m,sourcing,2,28,3.0,5,0,54,0
59350,Technology,region_2,Master's & above,f,sourcing,1,30,1.0,3,1,78,0
51033,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,35,2.0,9,0,54,0
62930,Operations,region_6,Bachelor's,m,other,1,30,3.0,6,0,61,0
71302,HR,region_26,Bachelor's,m,other,1,29,1.0,5,0,50,0
52457,Operations,region_32,Bachelor's,m,other,1,30,2.0,5,0,54,0
68394,Operations,region_27,Bachelor's,m,other,1,31,4.0,2,0,58,0
70512,Procurement,region_16,Master's & above,f,other,1,35,3.0,9,0,69,0
42396,Sales & Marketing,region_32,Bachelor's,f,other,1,27,3.0,5,0,49,0
53870,Operations,region_22,Bachelor's,f,other,2,35,5.0,4,0,60,0
25606,Analytics,region_21,Bachelor's,m,other,1,33,3.0,3,0,86,0
17539,Sales & Marketing,region_34,Bachelor's,m,sourcing,3,29,1.0,2,0,50,0
50707,HR,region_22,Below Secondary,m,other,2,21,3.0,2,0,46,0
73492,Technology,region_22,Bachelor's,m,sourcing,1,29,2.0,7,0,84,0
50924,Sales & Marketing,region_23,Bachelor's,f,sourcing,1,31,3.0,5,0,48,0
41244,Procurement,region_23,Bachelor's,f,sourcing,3,30,3.0,8,0,69,0
22391,Technology,region_24,Bachelor's,f,other,1,24,,1,0,84,0
33837,Operations,region_32,Bachelor's,m,other,2,28,3.0,5,0,56,0
17581,Sales & Marketing,region_11,Master's & above,m,sourcing,1,46,2.0,14,0,51,0
63638,Sales & Marketing,region_13,Bachelor's,m,other,1,24,,1,0,54,0
26858,Technology,region_22,Bachelor's,m,sourcing,1,35,3.0,8,0,77,0
7666,Technology,region_13,Bachelor's,f,sourcing,1,26,5.0,3,0,83,0
63800,Operations,region_22,Bachelor's,m,sourcing,1,28,4.0,2,0,60,0
25387,Sales & Marketing,region_6,Bachelor's,f,sourcing,1,32,,1,0,97,1
55629,Procurement,region_4,Master's & above,m,other,1,37,3.0,4,0,68,0
41886,HR,region_15,Bachelor's,m,other,1,38,2.0,12,0,48,0
74733,Operations,region_15,Bachelor's,m,other,2,35,5.0,10,0,61,0
46602,Sales & Marketing,region_31,Bachelor's,f,sourcing,1,26,2.0,2,0,48,0
77229,Operations,region_4,Bachelor's,m,sourcing,1,34,5.0,7,0,57,1
23799,Operations,region_15,Bachelor's,f,other,1,39,1.0,10,0,56,0
35213,Operations,region_15,Bachelor's,m,sourcing,2,46,5.0,5,0,57,0
63291,Sales & Marketing,region_26,Bachelor's,m,other,1,42,3.0,11,0,99,1
63154,Sales & Marketing,region_7,Bachelor's,m,other,1,36,5.0,10,0,49,0
46119,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,27,,1,0,46,0
64839,HR,region_22,Bachelor's,m,other,1,26,4.0,2,0,49,0
58535,Operations,region_22,Bachelor's,m,sourcing,1,39,3.0,3,0,56,0
67534,Finance,region_2,Bachelor's,f,other,1,46,3.0,7,0,62,0
42686,Sales & Marketing,region_27,,m,sourcing,1,34,2.0,7,0,52,0
57785,Sales & Marketing,region_28,Master's & above,m,other,1,30,4.0,2,0,49,0
36692,Legal,region_2,Below Secondary,f,other,1,26,3.0,2,0,53,0
17278,Finance,region_2,Bachelor's,f,other,1,29,2.0,3,0,60,0
28755,Operations,region_22,Bachelor's,m,other,1,33,5.0,6,0,74,1
66646,Analytics,region_22,Bachelor's,m,sourcing,2,33,4.0,9,0,87,0
33181,Procurement,region_13,Master's & above,f,sourcing,1,45,3.0,6,0,75,1
22161,Legal,region_27,Bachelor's,m,other,1,27,,1,0,59,1
10949,Operations,region_19,Master's & above,m,other,1,36,4.0,9,0,61,0
55566,Finance,region_2,Bachelor's,f,sourcing,1,26,2.0,4,0,61,0
36636,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,37,1.0,7,0,43,0
28063,Operations,region_13,Master's & above,m,other,1,43,3.0,10,0,62,0
58730,Analytics,region_22,Bachelor's,m,other,1,26,4.0,3,0,83,0
5784,Technology,region_33,Bachelor's,m,other,1,40,3.0,4,0,81,0
65136,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,27,5.0,2,0,45,0
77456,HR,region_2,Bachelor's,m,other,1,28,5.0,2,0,50,0
73993,Analytics,region_22,Bachelor's,m,sourcing,1,39,5.0,12,0,86,0
22747,Sales & Marketing,region_21,Bachelor's,m,other,1,27,1.0,4,0,49,0
71605,Procurement,region_1,Master's & above,f,other,1,32,3.0,6,0,66,0
13730,Operations,region_15,Bachelor's,m,other,1,30,1.0,8,0,60,0
24831,Legal,region_27,Bachelor's,m,other,1,30,5.0,7,0,62,0
47455,Sales & Marketing,region_2,Master's & above,m,other,1,44,4.0,16,0,49,0
71436,Sales & Marketing,region_22,,f,sourcing,1,28,5.0,6,0,52,0
14344,Sales & Marketing,region_30,Master's & above,m,sourcing,1,46,2.0,6,0,44,0
27801,Sales & Marketing,region_13,Bachelor's,f,other,2,33,3.0,2,0,51,0
36320,Operations,region_22,Bachelor's,f,other,1,34,3.0,6,0,62,0
7011,Technology,region_2,Bachelor's,f,referred,3,27,4.0,3,0,78,0
50006,Operations,region_15,Bachelor's,m,other,1,60,5.0,13,0,62,0
238,Operations,region_22,Bachelor's,m,other,3,29,3.0,3,0,56,0
75484,Operations,region_5,Bachelor's,m,other,1,32,3.0,4,0,64,0
64204,Sales & Marketing,region_26,,m,other,1,24,5.0,2,0,55,0
24886,Operations,region_4,Master's & above,f,other,1,41,3.0,7,0,62,1
62774,Operations,region_30,Bachelor's,m,other,1,29,3.0,3,0,59,0
59557,Operations,region_26,Bachelor's,m,other,1,45,3.0,12,0,56,0
57241,Operations,region_34,Bachelor's,m,other,1,31,1.0,8,0,59,0
72479,Operations,region_33,Bachelor's,m,other,1,33,3.0,5,1,60,0
33589,Sales & Marketing,region_2,Bachelor's,m,sourcing,3,60,1.0,9,0,49,0
23769,Procurement,region_15,Bachelor's,m,other,1,32,5.0,6,0,70,0
14245,Procurement,region_7,Bachelor's,m,other,2,30,5.0,7,0,73,0
52298,Sales & Marketing,region_12,Bachelor's,m,other,2,32,4.0,9,0,51,0
29814,Operations,region_13,Bachelor's,f,other,1,42,3.0,13,0,64,0
58095,Technology,region_7,Master's & above,m,other,1,46,4.0,14,0,79,1
47354,Sales & Marketing,region_2,Master's & above,m,other,2,35,5.0,9,0,49,0
8438,Legal,region_26,Bachelor's,m,other,1,29,1.0,2,0,64,0
43573,Sales & Marketing,region_2,Bachelor's,f,other,1,43,3.0,14,0,51,0
70034,Procurement,region_2,Master's & above,f,other,2,35,3.0,9,0,70,0
21419,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,32,4.0,7,0,51,0
55197,Finance,region_2,Bachelor's,m,other,2,38,3.0,9,0,57,0
13031,Sales & Marketing,region_28,Master's & above,f,sourcing,1,34,3.0,7,0,50,0
33075,Legal,region_2,Master's & above,f,sourcing,1,40,4.0,7,0,59,0
64853,Sales & Marketing,region_13,Bachelor's,f,other,1,31,4.0,2,0,51,0
43997,Procurement,region_11,Master's & above,m,other,1,35,2.0,5,0,64,0
63336,Sales & Marketing,region_10,Master's & above,m,sourcing,1,42,5.0,12,0,50,1
31601,Sales & Marketing,region_13,Bachelor's,m,other,1,48,5.0,17,0,61,1
34408,Procurement,region_2,Master's & above,f,sourcing,1,51,1.0,7,0,70,0
41475,Technology,region_13,Bachelor's,m,sourcing,1,29,4.0,2,0,79,0
69466,Procurement,region_15,Bachelor's,m,sourcing,1,28,,1,0,71,0
4835,Technology,region_7,Bachelor's,f,other,1,29,2.0,4,0,78,0
73995,Technology,region_6,Bachelor's,m,other,1,34,4.0,5,0,76,0
43408,Finance,region_27,Bachelor's,f,other,2,29,4.0,3,0,55,0
72141,Sales & Marketing,region_15,Bachelor's,m,other,1,36,4.0,7,0,48,0
45359,Sales & Marketing,region_14,Bachelor's,m,other,1,32,3.0,2,0,52,0
46536,Analytics,region_28,Bachelor's,m,other,1,31,5.0,2,0,84,0
45562,Analytics,region_2,Master's & above,m,other,1,33,5.0,4,0,87,0
21854,Procurement,region_7,Master's & above,m,other,1,34,3.0,6,0,67,1
60776,Operations,region_19,Master's & above,m,sourcing,1,37,4.0,7,0,62,0
18902,Sales & Marketing,region_2,Bachelor's,m,referred,1,42,5.0,14,0,50,0
42671,Procurement,region_7,Bachelor's,m,sourcing,1,30,,1,0,64,0
71094,Sales & Marketing,region_15,Bachelor's,m,referred,1,33,3.0,7,0,53,0
20842,Operations,region_3,Master's & above,m,other,1,34,4.0,2,0,56,0
67600,Technology,region_27,Bachelor's,f,sourcing,1,28,4.0,2,0,78,1
41348,Operations,region_2,Bachelor's,f,other,2,52,5.0,18,0,56,1
58846,Sales & Marketing,region_2,Bachelor's,m,referred,1,33,3.0,5,0,49,0
57616,Operations,region_22,Bachelor's,f,sourcing,2,29,3.0,6,0,60,0
40712,Technology,region_2,Below Secondary,m,sourcing,4,25,3.0,2,0,80,0
34224,Procurement,region_2,Bachelor's,f,sourcing,1,38,5.0,7,1,84,1
34584,Technology,region_22,Below Secondary,m,other,1,24,,1,0,79,0
10447,Sales & Marketing,region_2,Bachelor's,f,other,1,49,3.0,17,0,52,0
50818,Analytics,region_23,Master's & above,m,other,1,32,4.0,8,0,86,0
61093,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,42,3.0,15,0,46,0
43218,Operations,region_16,Bachelor's,m,sourcing,1,33,3.0,9,0,61,0
74589,Sales & Marketing,region_13,Bachelor's,m,other,2,40,1.0,11,0,50,0
9857,Sales & Marketing,region_23,Bachelor's,m,other,1,35,5.0,10,0,50,0
62439,Operations,region_27,Bachelor's,m,sourcing,1,32,3.0,5,0,62,0
24289,Operations,region_2,Master's & above,f,other,1,36,3.0,2,1,76,1
74694,Operations,region_13,Master's & above,f,sourcing,1,41,3.0,5,0,57,0
13475,Sales & Marketing,region_22,Bachelor's,f,other,1,27,3.0,4,0,53,0
77060,Sales & Marketing,region_2,Bachelor's,m,other,2,38,1.0,4,0,50,0
36696,Finance,region_2,Bachelor's,m,other,1,41,1.0,2,0,79,1
37548,HR,region_24,Bachelor's,m,sourcing,1,32,5.0,4,0,53,0
7340,Operations,region_2,Master's & above,f,sourcing,2,51,5.0,16,0,62,0
10833,Legal,region_2,Bachelor's,f,sourcing,1,36,5.0,4,0,57,0
67160,Legal,region_22,Master's & above,m,other,1,34,3.0,3,0,61,0
7856,Procurement,region_13,Bachelor's,m,other,2,27,1.0,1,0,71,0
64141,Technology,region_3,Bachelor's,m,sourcing,2,26,3.0,2,0,86,0
20162,Sales & Marketing,region_1,Bachelor's,m,other,1,28,5.0,7,0,53,0
36412,HR,region_13,Bachelor's,m,other,1,25,,1,0,50,0
3366,Procurement,region_2,Bachelor's,m,other,1,57,4.0,7,0,73,0
17220,Operations,region_2,Bachelor's,m,sourcing,2,42,4.0,7,0,58,0
66743,Technology,region_7,Master's & above,f,other,1,33,5.0,6,0,79,0
7355,Technology,region_16,Master's & above,m,other,3,40,5.0,6,1,84,1
72937,Sales & Marketing,region_22,Master's & above,f,sourcing,1,43,1.0,2,0,49,0
58189,Technology,region_2,Bachelor's,m,other,3,33,3.0,4,0,75,0
18428,Analytics,region_27,Bachelor's,m,other,1,26,,1,0,82,0
64695,Technology,region_27,Bachelor's,f,other,1,24,4.0,2,0,82,0
62040,Operations,region_20,Bachelor's,f,other,1,30,5.0,3,0,60,1
45373,Procurement,region_2,Master's & above,m,other,1,55,3.0,6,0,68,0
65403,Technology,region_13,Master's & above,f,other,1,36,1.0,2,0,78,0
25947,Operations,region_29,Bachelor's,m,other,1,28,3.0,5,0,64,0
51764,Sales & Marketing,region_13,,m,other,1,25,2.0,3,0,50,0
61409,Operations,region_2,Master's & above,f,other,1,45,3.0,13,0,61,0
70551,Technology,region_2,Bachelor's,m,sourcing,2,32,3.0,2,0,81,0
41661,HR,region_22,Master's & above,f,sourcing,1,37,4.0,4,0,48,0
29365,Finance,region_2,Bachelor's,m,sourcing,1,27,3.0,3,0,59,1
6602,Sales & Marketing,region_7,Bachelor's,m,other,1,38,1.0,10,0,51,0
25559,Sales & Marketing,region_9,Master's & above,m,other,1,30,3.0,7,0,51,0
71154,Sales & Marketing,region_30,Master's & above,m,sourcing,1,39,3.0,5,0,50,0
36343,HR,region_22,Bachelor's,m,other,2,29,1.0,6,0,48,0
32777,Sales & Marketing,region_31,Bachelor's,m,other,1,29,,1,0,50,0
70011,HR,region_2,Master's & above,m,sourcing,1,53,5.0,17,0,49,0
38991,HR,region_2,Master's & above,f,sourcing,1,58,3.0,15,0,47,0
24518,Sales & Marketing,region_15,Bachelor's,m,other,1,29,,1,0,50,0
18761,Analytics,region_31,Bachelor's,m,sourcing,1,28,3.0,5,0,86,0
65196,Sales & Marketing,region_23,Bachelor's,m,other,1,36,1.0,8,0,49,0
58385,Analytics,region_29,Bachelor's,m,other,1,37,4.0,12,0,85,0
33273,Operations,region_25,Master's & above,f,other,1,35,3.0,3,1,60,1
77435,Operations,region_2,Bachelor's,f,sourcing,1,52,1.0,22,0,62,0
77822,Finance,region_15,Bachelor's,f,sourcing,1,29,5.0,5,0,55,0
76667,R&D,region_2,Bachelor's,m,other,1,36,3.0,5,0,87,0
50431,Operations,region_22,Bachelor's,m,sourcing,1,30,5.0,2,0,59,0
1782,Sales & Marketing,region_3,Master's & above,m,sourcing,1,31,1.0,7,0,49,0
37050,Operations,region_12,Master's & above,m,other,2,35,3.0,7,0,65,0
66312,Technology,region_15,Bachelor's,m,sourcing,4,28,1.0,7,0,78,0
3593,Analytics,region_28,Master's & above,m,sourcing,1,33,4.0,4,0,87,1
50902,Sales & Marketing,region_21,Bachelor's,m,other,1,34,3.0,4,0,47,0
18735,Analytics,region_2,Bachelor's,m,sourcing,2,30,4.0,10,0,86,0
7383,Operations,region_34,Master's & above,f,sourcing,1,35,3.0,6,0,58,0
66846,Sales & Marketing,region_11,Bachelor's,m,other,2,26,3.0,4,0,48,0
1393,Procurement,region_15,Bachelor's,f,other,1,29,5.0,5,0,71,1
65179,Finance,region_26,Bachelor's,m,other,1,28,,1,0,60,0
46075,Analytics,region_31,Bachelor's,m,other,2,31,5.0,5,0,83,0
25114,Sales & Marketing,region_7,Bachelor's,f,other,1,44,5.0,10,0,47,1
45000,Finance,region_31,Master's & above,m,other,1,33,3.0,7,0,69,0
22171,Operations,region_13,Bachelor's,m,sourcing,1,40,3.0,7,0,57,0
11094,Operations,region_2,Bachelor's,f,other,2,55,3.0,8,0,61,0
60766,Finance,region_32,Bachelor's,m,other,1,28,3.0,2,0,56,0
42027,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,34,2.0,10,0,51,1
22225,Legal,region_32,Bachelor's,m,sourcing,1,29,2.0,3,0,59,0
33135,Operations,region_2,Bachelor's,f,other,1,42,4.0,14,0,62,0
58468,Sales & Marketing,region_16,Bachelor's,m,other,1,26,,1,0,53,0
72189,Technology,region_31,Bachelor's,m,other,3,42,3.0,8,0,86,0
40234,Sales & Marketing,region_31,Bachelor's,m,other,1,39,1.0,4,0,51,0
15453,Operations,region_2,Bachelor's,f,sourcing,1,51,5.0,14,0,60,0
14521,Finance,region_30,Bachelor's,f,sourcing,1,28,4.0,4,0,58,1
71400,Finance,region_26,Bachelor's,f,sourcing,1,29,4.0,3,0,58,0
1825,Legal,region_2,Bachelor's,m,other,1,33,1.0,6,0,66,0
27015,Sales & Marketing,region_2,Master's & above,m,other,1,53,2.0,9,0,50,0
61987,Technology,region_7,Master's & above,f,other,1,34,4.0,6,0,79,0
6485,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,31,1.0,8,0,51,0
15477,Procurement,region_31,Bachelor's,f,sourcing,1,32,3.0,2,0,65,0
46509,Operations,region_13,Bachelor's,f,sourcing,1,37,1.0,4,0,58,0
38728,Operations,region_2,Bachelor's,m,sourcing,1,55,4.0,12,0,59,0
14718,Sales & Marketing,region_22,Master's & above,m,other,1,59,2.0,5,0,48,0
47262,Procurement,region_22,Master's & above,m,sourcing,1,49,3.0,3,0,70,0
42047,Technology,region_15,Bachelor's,m,other,1,27,4.0,2,0,81,1
222,Procurement,region_13,Master's & above,m,other,1,34,4.0,5,0,71,0
32864,Procurement,region_7,Master's & above,f,other,2,33,2.0,7,0,68,0
71606,Legal,region_2,Bachelor's,m,sourcing,1,36,1.0,9,0,61,0
58751,Procurement,region_2,Below Secondary,f,other,1,21,2.0,2,0,72,0
47695,Operations,region_26,Master's & above,f,other,1,32,5.0,7,0,59,0
61532,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,35,3.0,6,0,49,0
63869,Operations,region_34,Bachelor's,m,sourcing,1,28,4.0,2,0,59,0
55273,Operations,region_7,Bachelor's,m,other,1,31,4.0,7,0,64,0
70518,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,31,5.0,5,0,48,0
54903,Analytics,region_5,Master's & above,m,other,1,36,1.0,8,0,85,0
480,Legal,region_7,Bachelor's,m,other,1,35,3.0,5,0,61,0
47538,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,27,1.0,5,0,50,0
26637,Operations,region_7,Bachelor's,f,other,2,33,5.0,9,0,59,0
70753,Procurement,region_23,Bachelor's,f,other,1,32,3.0,7,0,68,0
76763,Operations,region_4,Bachelor's,f,other,1,29,5.0,7,0,68,1
18006,Sales & Marketing,region_22,,m,sourcing,1,25,1.0,2,0,53,0
55919,Operations,region_20,Master's & above,f,sourcing,1,36,3.0,2,0,57,0
28247,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,35,3.0,3,0,51,0
47393,Finance,region_22,Bachelor's,m,sourcing,1,28,3.0,4,0,58,0
13219,Sales & Marketing,region_2,Master's & above,m,other,1,57,5.0,13,0,51,0
58479,Operations,region_27,Master's & above,m,sourcing,1,46,3.0,16,0,58,0
74334,Operations,region_7,Bachelor's,f,sourcing,1,34,4.0,9,0,60,0
53355,Sales & Marketing,region_11,Bachelor's,f,sourcing,1,33,4.0,8,0,56,0
14540,Sales & Marketing,region_7,Master's & above,f,other,2,40,3.0,11,0,61,1
59186,Procurement,region_17,Bachelor's,f,other,1,44,4.0,6,0,70,0
67310,Sales & Marketing,region_22,Bachelor's,m,other,1,26,2.0,4,0,50,0
6386,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,33,1.0,7,0,51,0
45982,Analytics,region_29,Bachelor's,f,other,1,28,,1,0,83,0
30573,HR,region_17,Bachelor's,m,sourcing,1,27,,1,0,44,0
65364,Sales & Marketing,region_1,Master's & above,m,sourcing,1,42,1.0,7,0,48,0
58418,Procurement,region_31,Bachelor's,f,sourcing,1,34,2.0,7,0,68,0
1738,Analytics,region_11,Master's & above,m,other,1,34,4.0,7,0,82,0
2894,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,42,1.0,2,0,50,0
65956,Legal,region_31,Bachelor's,m,other,1,30,1.0,5,0,60,0
48113,Finance,region_2,Below Secondary,m,sourcing,1,25,,1,0,60,0
66475,Operations,region_19,Bachelor's,m,sourcing,2,40,5.0,4,0,59,0
77296,Finance,region_29,Bachelor's,m,other,1,26,5.0,2,0,59,1
32391,Analytics,region_15,,m,sourcing,1,28,3.0,2,0,86,0
1821,Operations,region_13,Bachelor's,f,other,1,32,3.0,9,0,60,0
43964,Sales & Marketing,region_1,Bachelor's,m,other,1,26,3.0,2,0,47,0
63606,Finance,region_13,Bachelor's,m,other,1,26,4.0,3,0,59,0
54708,Operations,region_22,Master's & above,m,sourcing,1,47,5.0,5,0,63,0
11320,Analytics,region_25,Bachelor's,m,sourcing,1,34,3.0,4,0,85,0
31942,Finance,region_27,Bachelor's,m,sourcing,1,27,3.0,4,0,61,0
18946,Operations,region_2,Bachelor's,m,sourcing,1,36,4.0,8,0,61,0
37665,Technology,region_24,Master's & above,m,other,1,34,2.0,3,0,80,0
8168,Sales & Marketing,region_32,Bachelor's,m,other,1,25,,1,0,53,0
39161,Analytics,region_4,Master's & above,m,sourcing,1,37,5.0,6,0,82,0
70999,Procurement,region_23,Bachelor's,m,other,1,35,5.0,4,0,69,0
10236,Legal,region_7,Bachelor's,m,sourcing,1,32,,1,0,60,0
76626,Procurement,region_31,Master's & above,m,other,1,34,3.0,4,0,63,0
33486,Sales & Marketing,region_9,,m,other,1,34,3.0,3,0,50,0
45320,Operations,region_8,Bachelor's,m,other,1,33,4.0,7,0,59,0
61243,Operations,region_13,Bachelor's,m,other,1,30,3.0,4,0,61,0
60921,Analytics,region_23,Master's & above,m,sourcing,1,39,3.0,4,0,85,0
21101,Sales & Marketing,region_22,Master's & above,m,other,1,20,,1,0,46,0
50260,Operations,region_19,Master's & above,m,other,1,38,4.0,3,0,56,0
13203,Technology,region_22,Master's & above,m,other,1,34,2.0,7,0,76,0
36596,Operations,region_26,Bachelor's,f,sourcing,1,27,3.0,3,0,62,0
27694,Operations,region_22,Bachelor's,f,sourcing,1,38,5.0,10,0,65,0
44867,HR,region_22,Master's & above,m,other,1,32,3.0,6,0,47,0
16811,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,34,3.0,8,0,53,0
34041,Operations,region_7,Bachelor's,m,other,1,40,4.0,11,0,58,0
1650,Procurement,region_16,Bachelor's,f,other,1,32,3.0,7,0,70,0
75844,Technology,region_14,Bachelor's,f,sourcing,1,38,5.0,4,0,78,0
85,Operations,region_22,Master's & above,f,sourcing,1,40,5.0,5,0,59,0
13792,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,43,3.0,4,0,45,0
3225,Operations,region_8,Bachelor's,m,other,1,35,5.0,9,0,58,0
35454,Operations,region_17,Bachelor's,f,sourcing,1,26,,1,0,75,1
